,episode_name,dialogue,person_scene,season,episode,persons_bert,num_sentences
44659,Series 09 Episode 09 – The Platonic Permutation," You don’t know my birthday, do you?",Leonard,09,09,[],1
44661,Series 09 Episode 09 – The Platonic Permutation," Well, what is it?",Leonard,09,09,[],1
44663,Series 09 Episode 09 – The Platonic Permutation,May what?,Leonard,09,09,[],1
44665,Series 09 Episode 09 – The Platonic Permutation,You don’t know your own husband’s birthday.,Leonard,09,09,[],1
44667,Series 09 Episode 09 – The Platonic Permutation," Your birthday is December 2, you grew up on Perkins Street, the last four digits of your social are 7 6-2 1, and the odds of me letting you forget this are zero.",Leonard,09,09,[],1
44698,Series 09 Episode 09 – The Platonic Permutation," Next we need a teaspoon of pepper, which, I believe, was also the name of your childhood dog.",Leonard,09,09,[],1
44700,Series 09 Episode 09 – The Platonic Permutation,Baby.,Leonard,09,09,[],1
44702,Series 09 Episode 09 – The Platonic Permutation,Justin.,Leonard,09,09,['Justin'],1
44704,Series 09 Episode 09 – The Platonic Permutation,Nice try. NSYNC forever.,Leonard,09,09,[],2
44706,Series 09 Episode 09 – The Platonic Permutation," Face it, you can’t stump me. I am the king of husbands. I know that you don’t like the lingerie that I got you on Valentine’s Day. I know you hate the word moist. I know…",Leonard,09,09,[],5
44708,Series 09 Episode 09 – The Platonic Permutation,Because it’s orange and you think it makes you look like a slutty carrot.,Leonard,09,09,[],1
44710,Series 09 Episode 09 – The Platonic Permutation,Sure you did.,Leonard,09,09,[],1
44712,Series 09 Episode 09 – The Platonic Permutation,What? I didn’t know you had a journal.,Leonard,09,09,[],2
44714,Series 09 Episode 09 – The Platonic Permutation," No, it doesn’t.",Leonard,09,09,[],1
44732,Series 09 Episode 09 – The Platonic Permutation," Come on, don’t be mad. It was a long time ago, and it was an accident.",Leonard,09,09,[],2
44734,Series 09 Episode 09 – The Platonic Permutation,I didn’t even know what it was. I saw it on your nightstand. I picked it up.,Leonard,09,09,[],3
44736,Series 09 Episode 09 – The Platonic Permutation," You know me, I’m a big ol’ bookworm.",Leonard,09,09,[],1
44738,Series 09 Episode 09 – The Platonic Permutation," Well, hey, okay. Let me make this up to you. Sometimes I keep an online journal. I want you to read something that I wrote.",Leonard,09,09,[],4
44740,Series 09 Episode 09 – The Platonic Permutation," Okay. Well, then I’ll read it to you. It’s from the day we first met. Beauty, thy name is Penny.",Leonard,09,09,"['Beauty', 'Penny']",4
44742,Series 09 Episode 09 – The Platonic Permutation," Fine. Mmm, Penny’s beauty, like our love, grows more with each passing day.”",Leonard,09,09,['Penny'],2
44744,Series 09 Episode 09 – The Platonic Permutation,Why would I lie?,Leonard,09,09,[],1
44746,Series 09 Episode 09 – The Platonic Permutation," Well, you didn’t read it right. The new Star Wars is coming. Gah.",Leonard,09,09,[],3
44811,Series 09 Episode 09 – The Platonic Permutation," Be right there. Hi, lover.",Leonard,09,09,[],2
44813,Series 09 Episode 09 – The Platonic Permutation,I’m sorry about the journal. I want to make it up to you. So I’m gonna let you post a shame photo of me on Facebook.,Leonard,09,09,[],3
44815,Series 09 Episode 09 – The Platonic Permutation," Don’t want people to see what, huh? A little bit of this?",Leonard,09,09,[],2
44817,Series 09 Episode 09 – The Platonic Permutation," Huh? Some of this? And, since it’s Thanksgiving, an extra helping of this?",Leonard,09,09,[],3
44820,Series 09 Episode 09 – The Platonic Permutation,I’m glad you had a nice time with Amy.,Leonard,09,09,['Amy'],1
44838,Series 09 Episode 10 – The Earworm Reverberation,Since when do you hum songs?,Leonard,09,10,[],1
44840,Series 09 Episode 10 – The Earworm Reverberation,You were just humming.,Leonard,09,10,[],1
44842,Series 09 Episode 10 – The Earworm Reverberation,How does your brain feel about calculating the surface tension of the domain walls?,Leonard,09,10,[],1
44844,Series 09 Episode 10 – The Earworm Reverberation," Well, hum it again. Is that the SpongeBob song?",Leonard,09,10,[],2
44846,Series 09 Episode 10 – The Earworm Reverberation,Whatever. Can we just get back to this?,Leonard,09,10,[],2
44848,Series 09 Episode 10 – The Earworm Reverberation,It’s just an earworm. It’ll come to you.,Leonard,09,10,[],2
44850,Series 09 Episode 10 – The Earworm Reverberation,Is this what we’re doing the rest of the night?,Leonard,09,10,[],1
44854,Series 09 Episode 10 – The Earworm Reverberation," Which is crazy, since rock and roll is all about good customer service.",Leonard,09,10,[],1
44860,Series 09 Episode 10 – The Earworm Reverberation," Eh, that just means going barefoot.",Leonard,09,10,[],1
44892,Series 09 Episode 10 – The Earworm Reverberation,Put on some headphones.,Leonard,09,10,[],1
44932,Series 09 Episode 10 – The Earworm Reverberation,How does he keep coming up with new ways to be annoying?,Leonard,09,10,[],1
44934,Series 09 Episode 10 – The Earworm Reverberation,Come on. I take care of him all day long. You do it for once.,Leonard,09,10,[],3
44936,Series 09 Episode 10 – The Earworm Reverberation," What do you want, a medal? It was your gum.",Leonard,09,10,[],2
44938,Series 09 Episode 10 – The Earworm Reverberation,I love you.,Leonard,09,10,[],1
44942,Series 09 Episode 10 – The Earworm Reverberation," Oh, yeah, he got a tuba.",Leonard,09,10,[],1
44945,Series 09 Episode 10 – The Earworm Reverberation," Hey, can we please get back to work?",Leonard,09,10,[],1
44947,Series 09 Episode 10 – The Earworm Reverberation," All right, just stop. This is ridiculous.",Leonard,09,10,[],2
44949,Series 09 Episode 10 – The Earworm Reverberation,Thank you.,Leonard,09,10,[],1
44985,Series 09 Episode 10 – The Earworm Reverberation," That’s a trick question, right?",Leonard,09,10,[],1
44988,Series 09 Episode 10 – The Earworm Reverberation," Yup, she’s right. For every Newton who had a psychological issue, there’s an Edison who was just a jerk. That could totally be you.",Leonard,09,10,"['Newton', 'Edison']",3
44992,Series 09 Episode 10 – The Earworm Reverberation,There goes our shot at him living on the roof.,Leonard,09,10,[],1
45011,Series 09 Episode 10 – The Earworm Reverberation,I don’t know. It’s pretty catchy.,Leonard,09,10,[],2
45014,Series 09 Episode 10 – The Earworm Reverberation," Well, now that you can focus again, what do you say we get back to surface tension of domain walls?",Leonard,09,10,[],1
45022,Series 09 Episode 10 – The Earworm Reverberation,Aw. Am I like the dryer sheets of your heart?,Leonard,09,10,[],2
45024,Series 09 Episode 10 – The Earworm Reverberation,Aw.,Leonard,09,10,[],1
45058,Series 09 Episode 11 – The Opening Night Excitation," Guys, tickets already went on sale.",Leonard,09,11,[],1
45061,Series 09 Episode 11 – The Opening Night Excitation," I don’t know what to tell you, but they’re on sale.",Leonard,09,11,[],1
45063,Series 09 Episode 11 – The Opening Night Excitation," No, it’s Steel Magnolias 2: Even Steelier.",Leonard,09,11,[],1
45065,Series 09 Episode 11 – The Opening Night Excitation," Yeah, me, too.",Leonard,09,11,[],1
45075,Series 09 Episode 11 – The Opening Night Excitation," I’m also really happy, but I can’t pretend it’s for you. New Star Wars in three days.",Leonard,09,11,[],2
45080,Series 09 Episode 11 – The Opening Night Excitation,I think Penny has a point. You can see it another day.,Leonard,09,11,['Penny'],2
45114,Series 09 Episode 11 – The Opening Night Excitation,I know. It’s still gonna be weird to see the movie without him.,Leonard,09,11,[],2
45117,Series 09 Episode 11 – The Opening Night Excitation,Hey. We’re going to the comic book store. You want to come?,Leonard,09,11,[],3
45119,Series 09 Episode 11 – The Opening Night Excitation," You got it. Well, Penny might want to join us.",Leonard,09,11,['Penny'],2
45145,Series 09 Episode 11 – The Opening Night Excitation,What do you think about giving Sheldon’s ticket to Stuart?,Leonard,09,11,"['Sheldon', 'Stuart']",1
45148,Series 09 Episode 11 – The Opening Night Excitation," He’s not that bad. Hey, Stuart, got any plans Thursday night?",Leonard,09,11,['Stuart'],2
45150,Series 09 Episode 11 – The Opening Night Excitation,Well…,Leonard,09,11,[],1
45202,Series 09 Episode 11 – The Opening Night Excitation," Yeah, the wait is finally over.",Leonard,09,11,[],1
45207,Series 09 Episode 11 – The Opening Night Excitation,We will.,Leonard,09,11,[],1
45210,Series 09 Episode 11 – The Opening Night Excitation,We’re gonna have so much more fun than him.,Leonard,09,11,[],1
45216,Series 09 Episode 11 – The Opening Night Excitation," Yeah, he’s on his way. Time for bladder check.",Leonard,09,11,[],2
45218,Series 09 Episode 11 – The Opening Night Excitation,Check.,Leonard,09,11,[],1
45222,Series 09 Episode 11 – The Opening Night Excitation," Um, hey, Wil. What you doin’?",Leonard,09,11,['W'],2
45251,Series 09 Episode 11 – The Opening Night Excitation," So, if you don’t like Star Wars, why are you here?",Leonard,09,11,[],1
45256,Series 09 Episode 11 – The Opening Night Excitation," Yeah. No matter what happens, we’re coming back tomorrow to watch it again.",Leonard,09,11,[],2
45275,Series 09 Episode 11 – The Opening Night Excitation,I’m really nervous.,Leonard,09,11,[],1
45279,Series 09 Episode 11 – The Opening Night Excitation,That’s true.,Leonard,09,11,[],1
45318,Series 09 Episode 12 – The Sales Call Sublimation," Oh, if anything, I’m trying to get my Sheld-off.",Leonard,09,12,[],1
45324,Series 09 Episode 12 – The Sales Call Sublimation,Hey.,Leonard,09,12,[],1
45327,Series 09 Episode 12 – The Sales Call Sublimation,How was your day?,Leonard,09,12,[],1
45331,Series 09 Episode 12 – The Sales Call Sublimation," Well, did you try wearing the shirt I said was inappropriate for work?",Leonard,09,12,[],1
45339,Series 09 Episode 12 – The Sales Call Sublimation,I’m not gonna make a fake appointment with a psychiatrist. What would I say is wrong with me?,Leonard,09,12,[],2
45343,Series 09 Episode 12 – The Sales Call Sublimation,None of that is true.,Leonard,09,12,[],1
45345,Series 09 Episode 12 – The Sales Call Sublimation,That’s just crazy. How would my going in there even help you?,Leonard,09,12,[],2
45347,Series 09 Episode 12 – The Sales Call Sublimation,What if I get caught?,Leonard,09,12,[],1
45351,Series 09 Episode 12 – The Sales Call Sublimation," Fine, I’ll do it. But not because of them, because I love you.",Leonard,09,12,[],2
45396,Series 09 Episode 12 – The Sales Call Sublimation,Thank you for seeing me on such short notice.,Leonard,09,12,[],1
45398,Series 09 Episode 12 – The Sales Call Sublimation," Uh, she’s my mother. You know her?",Leonard,09,12,[],2
45400,Series 09 Episode 12 – The Sales Call Sublimation," Well, then you know her better than I do.",Leonard,09,12,[],1
45402,Series 09 Episode 12 – The Sales Call Sublimation," Really? Any chance you find them cold, cruel and unsuitable for innocent little boys who just want to be happy?",Leonard,09,12,[],2
45404,Series 09 Episode 12 – The Sales Call Sublimation," No, no, say it. Sing it. Rent a plane, write it in the sky.",Leonard,09,12,[],3
45406,Series 09 Episode 12 – The Sales Call Sublimation," Oh, no, I, I’ve worked through a lot of that stuff, I’m better now.",Leonard,09,12,[],1
45408,Series 09 Episode 12 – The Sales Call Sublimation," Do you know she never let me celebrate my birthday because being born was her achievement, not mine?",Leonard,09,12,[],1
45410,Series 09 Episode 12 – The Sales Call Sublimation," Right? To this day, I send her a card every year with a little money in it.",Leonard,09,12,[],2
45449,Series 09 Episode 12 – The Sales Call Sublimation,Hi.,Leonard,09,12,[],1
45451,Series 09 Episode 12 – The Sales Call Sublimation," Oh, great. Dr. Gallo is terrific. You know, I, I’ve always been insecure that no one cares about what I have to say, but she made me see…",Leonard,09,12,"['G', '##allo']",3
45453,Series 09 Episode 12 – The Sales Call Sublimation," Okay, now, what I’m hearing is that you feel that I sometimes take too long to express myself, and you wish I’d be more succinct.",Leonard,09,12,[],1
45455,Series 09 Episode 12 – The Sales Call Sublimation," All right, well, after we talked about my issues with my mother, nothing too deep, just how she ruined my life, I told her about you and your drug. She said she’d be happy to meet you.",Leonard,09,12,[],2
45457,Series 09 Episode 12 – The Sales Call Sublimation,So you’ll go to the Doctor Who convention with me next week?,Leonard,09,12,[],1
45459,Series 09 Episode 12 – The Sales Call Sublimation," Oh, I actually did hear your eyes roll that time.",Leonard,09,12,[],1
45489,Series 09 Episode 12 – The Sales Call Sublimation,Hey.,Leonard,09,12,[],1
45491,Series 09 Episode 12 – The Sales Call Sublimation," Wow, that’s amazing. I’m in a pretty great mood today myself.",Leonard,09,12,[],2
45493,Series 09 Episode 12 – The Sales Call Sublimation," Well, we are, because Dr. Gallo made me realize that I’m a worthwhile person and that my feelings matter.",Leonard,09,12,['G'],1
45498,Series 09 Episode 12 – The Sales Call Sublimation," Well, what are you thinking of naming it?",Leonard,09,12,[],1
45502,Series 09 Episode 12 – The Sales Call Sublimation,You know what’d be nice? Name it after your girlfriends. Show them how much you care.,Leonard,09,12,[],3
45551,Series 09 Episode 12 – The Sales Call Sublimation," Remember, girls, you decide what makes you happy, not your emotionally withholding mothers.",Leonard,09,12,[],1
45560,Series 09 Episode 13 – The Empathy Optimisation,What is happening?,Leonard,09,13,[],1
